state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log,sample_weight
Gujarat,Devbhumi Dwarka,2025,9,592,2025-09-01,577.0,216.0,359.0,191.8306544846261,1833.6666666666667,0.3228503908378534,6.385194398997726,24.331050121192877
Gujarat,Devbhumi Dwarka,2025,10,198,2025-10-01,592.0,577.0,461.6666666666667,212.88572834582718,620.8787878787879,0.3189028259060704,5.293304824724492,14.071247279470288
Gujarat,Devbhumi Dwarka,2025,11,321,2025-11-01,198.0,592.0,455.6666666666667,223.27188209296153,1424.969696969697,0.2252679482815704,5.7745515455444085,17.916472867168917
Gujarat,Devbhumi Dwarka,2025,12,269,2025-12-01,321.0,198.0,370.3333333333333,201.5795955282511,919.8181818181819,0.2924491006124514,5.598421958998375,16.401219466856727
Gujarat,Gandhinagar,2025,5,295,2025-05-01,789.0,789.0,789.0,0.0,621.4782608695652,0.47467468867980145,5.69035945432406,17.175564037317667
Gujarat,Gandhinagar,2025,6,312,2025-06-01,295.0,789.0,542.0,349.31074990615446,764.0,0.4083769633502508,5.746203190540153,17.663521732655695
Gujarat,Gandhinagar,2025,7,547,2025-07-01,312.0,295.0,465.3333333333333,280.43240421415874,2097.689655172414,0.2607630726742465,6.306275286948016,23.388031127053
Gujarat,Gandhinagar,2025,9,1171,2025-09-01,547.0,312.0,384.6666666666667,140.84151849981353,1833.6666666666667,0.6386111616066322,7.066466970136958,34.219877264537345
Gujarat,Gandhinagar,2025,10,401,2025-10-01,1171.0,547.0,676.6666666666666,443.9373078862975,620.8787878787879,0.6458587534764355,5.996452088619021,20.024984394500787
Gujarat,Gandhinagar,2025,11,1152,2025-11-01,401.0,1171.0,706.3333333333334,408.98084714731243,1424.969696969697,0.8084382443002153,7.050122520269059,33.94112549695428
Gujarat,Gandhinagar,2025,12,769,2025-12-01,1152.0,401.0,908.0,439.17764059660414,919.8181818181819,0.8360347894831788,6.646390514847729,27.730849247724095
Gujarat,Gir Somnath,2025,5,260,2025-05-01,1706.0,1706.0,1706.0,0.0,621.4782608695652,0.4183573527347403,5.564520407322694,16.1245154965971
Gujarat,Gir Somnath,2025,7,1344,2025-07-01,260.0,1706.0,983.0,1022.4764055957477,2097.689655172414,0.6407048805743826,7.20414929203594,36.66060555964672
Gujarat,Gir Somnath,2025,9,881,2025-09-01,1344.0,260.0,1103.3333333333333,752.4422458457084,1833.6666666666667,0.4804580985272784,6.782192056006791,29.68164415931166
Gujarat,Gir Somnath,2025,10,345,2025-10-01,881.0,1344.0,828.3333333333334,543.9157410236747,620.8787878787879,0.5556640148363348,5.846438775057725,18.57417562100671
Gujarat,Gir Somnath,2025,11,685,2025-11-01,345.0,881.0,856.6666666666666,499.94433023421044,1424.969696969697,0.4807119768625412,6.530877627725885,26.1725046566048
Gujarat,Gir Somnath,2025,12,451,2025-12-01,685.0,345.0,637.0,271.20471972294274,919.8181818181819,0.49031429136139615,6.113682179832232,21.236760581595302
Gujarat,Jamnagar,2025,5,554,2025-05-01,316.0,316.0,316.0,0.0,621.4782608695652,0.8914229746732543,6.318968113746434,23.53720459187964
Gujarat,Jamnagar,2025,7,1014,2025-07-01,554.0,316.0,435.0,168.2914139223983,2097.689655172414,0.4833889500762083,6.922643891475888,31.843366656181317
Gujarat,Jamnagar,2025,9,1520,2025-09-01,1014.0,554.0,628.0,354.8351730029029,1833.6666666666667,0.8289401926917856,7.327123292259293,38.98717737923585
Gujarat,Jamnagar,2025,10,654,2025-10-01,1520.0,1014.0,1029.3333333333333,483.1825052020545,620.8787878787879,1.0533456976897477,6.484635235635252,25.573423705088842
Gujarat,Jamnagar,2025,11,1123,2025-11-01,654.0,1520.0,1062.6666666666667,435.0463576831019,1424.969696969697,0.7880869343308522,7.024649030453636,33.51119216023208
Gujarat,Jamnagar,2025,12,786,2025-12-01,1123.0,654.0,1099.0,433.49855824443074,919.8181818181819,0.8545167029047835,6.668228248417403,28.035691537752374
Gujarat,Junagadh,2025,9,1989,2025-09-01,289.0,289.0,289.0,0.0,1833.6666666666667,1.0847118705683958,7.595889917718538,44.598206241955516
Gujarat,Junagadh,2025,10,615,2025-10-01,1989.0,289.0,1139.0,1202.0815280171307,620.8787878787879,0.9905315047082489,6.423246963533519,24.79919353527449
Gujarat,Junagadh,2025,11,1449,2025-11-01,615.0,1989.0,964.3333333333334,902.2335248334177,1424.969696969697,1.0168637291588645,7.27931883541462,38.06573262134856
Gujarat,Junagadh,2025,12,1052,2025-12-01,1449.0,615.0,1351.0,692.2225075797521,919.8181818181819,1.1437042893840106,6.959398512133975,32.43454948045371
Gujarat,Kachchh,2025,4,907,2025-04-01,56.0,56.0,56.0,0.0,870.1875,1.0423041011264327,6.811244378601294,30.116440692751194
Gujarat,Kachchh,2025,5,150,2025-05-01,907.0,56.0,481.5,601.7478707897519,621.4782608695652,0.2413600111931194,5.017279836814924,12.24744871391589
Gujarat,Kachchh,2025,6,133,2025-06-01,150.0,907.0,371.0,466.5629646682214,764.0,0.17408376963328,4.897839799950911,11.532562594670797
Gujarat,Kachchh,2025,7,1929,2025-07-01,133.0,150.0,396.6666666666667,442.04336137231303,2097.689655172414,0.9195831210029644,7.5652752818989315,43.9203825119955
Gujarat,Kachchh,2025,9,1796,2025-09-01,1929.0,133.0,737.3333333333334,1032.0486099662812,1833.6666666666667,0.9794582803121362,7.493873886783559,42.37924020083418
Gujarat,Kachchh,2025,10,787,2025-10-01,1796.0,1929.0,1286.0,1000.73922677189,620.8787878787879,1.267558201959987,6.669498089857879,28.053520278211074
Gujarat,Kachchh,2025,11,1974,2025-11-01,787.0,1796.0,1504.0,624.4909927292789,1424.969696969697,1.3852926165352646,7.5883236773352225,44.429719783046124
Gujarat,Kachchh,2025,12,1349,2025-12-01,1974.0,787.0,1519.0,640.1476392208286,919.8181818181819,1.4665941885732225,7.2078598714324755,36.72873534441391
Gujarat,Kheda,2025,5,140,2025-05-01,655.0,655.0,655.0,0.0,621.4782608695652,0.22526934378024477,4.948759890378168,11.832159566199232
Gujarat,Kheda,2025,7,682,2025-07-01,140.0,655.0,397.5,364.15999231107196,2097.689655172414,0.3251195896962269,6.52649485957079,26.115129714401192
Gujarat,Kheda,2025,9,2195,2025-09-01,682.0,140.0,492.3333333333333,305.42811483773613,1833.6666666666667,1.19705508089373,7.694392802629421,46.850827100489916
Gujarat,Kheda,2025,10,737,2025-10-01,2195.0,682.0,1005.6666666666666,1065.0475732723555,620.8787878787879,1.1870271853170398,6.6039438246004725,27.147743920996454
Gujarat,Kheda,2025,11,1978,2025-11-01,737.0,2195.0,1204.6666666666667,858.0945946300639,1424.969696969697,1.3880996937724182,7.590346945602565,44.474711915874174
Gujarat,Kheda,2025,12,979,2025-12-01,1978.0,737.0,1636.6666666666667,786.6526128688148,919.8181818181819,1.0643407788088843,6.887552571664617,31.28897569432403
Gujarat,Mahesana,2025,5,217,2025-05-01,553.0,553.0,553.0,0.0,621.4782608695652,0.3491674828593794,5.384495062789089,14.730919862656235
Gujarat,Mahesana,2025,7,1157,2025-07-01,217.0,553.0,385.0,237.58787847867995,2097.689655172414,0.5515591866254171,7.05444965813294,34.0147027033899
Gujarat,Mahesana,2025,9,1510,2025-09-01,1157.0,217.0,642.3333333333334,476.3248191448073,1833.6666666666667,0.8234866387924976,7.32052696227274,38.8587184554509
Gujarat,Mahesana,2025,10,510,2025-10-01,1510.0,1157.0,961.3333333333334,668.3384870956734,620.8787878787879,0.8214163697580601,6.236369590203704,22.58317958127243
Gujarat,Mahesana,2025,11,1398,2025-11-01,510.0,1510.0,1059.0,507.15185102688935,1424.969696969697,0.981073494385157,7.243512974665482,37.389838191679836
Gujarat,Mahesana,2025,12,968,2025-12-01,1398.0,510.0,1139.3333333333333,547.8880664271978,919.8181818181819,1.0523818936537284,6.876264611890766,31.11269837220809
Gujarat,Mahisagar,2025,6,161,2025-06-01,138.0,138.0,138.0,0.0,764.0,0.2107329842929179,5.087596335232384,12.68857754044952
Gujarat,Mahisagar,2025,7,564,2025-07-01,161.0,138.0,149.5,16.263455967290593,2097.689655172414,0.268867226669607,6.336825731146441,23.748684174075834
Gujarat,Mahisagar,2025,9,649,2025-09-01,564.0,161.0,287.6666666666667,239.58784053731387,1833.6666666666667,0.35393564806379535,6.476972362889683,25.475478405713993
Gujarat,Mahisagar,2025,10,226,2025-10-01,649.0,564.0,458.0,260.69714229350507,620.8787878787879,0.36400019522612076,5.424950017481403,15.033296378372908
Gujarat,Mahisagar,2025,11,438,2025-11-01,226.0,649.0,479.6666666666667,223.75507443035423,1424.969696969697,0.307374957468311,6.0844994130751715,20.92844953645635
Gujarat,Mahisagar,2025,12,330,2025-12-01,438.0,226.0,437.6666666666667,211.50019700542444,919.8181818181819,0.3587665546546801,5.802118375377063,18.16590212458495
Gujarat,Morbi,2025,4,1171,2025-04-01,71.0,71.0,71.0,0.0,870.1875,1.3456869927442698,7.066466970136958,34.219877264537345
Gujarat,Morbi,2025,5,523,2025-05-01,1171.0,71.0,621.0,777.8174593052023,621.4782608695652,0.841541905693343,6.261491684321042,22.869193252058544
Gujarat,Morbi,2025,6,1169,2025-06-01,523.0,1171.0,588.3333333333334,552.9026436302628,764.0,1.530104712039882,7.064759027791802,34.19064199455752
Gujarat,Morbi,2025,7,2829,2025-07-01,1169.0,523.0,954.3333333333334,373.5469626878705,2097.689655172414,1.3486265678161669,7.948031990637284,53.1883445878888
Gujarat,Morbi,2025,9,828,2025-09-01,2829.0,1169.0,1507.0,1189.5763951928434,1833.6666666666667,0.45155426286105166,6.720220155135295,28.77498913987632
Gujarat,Morbi,2025,10,343,2025-10-01,828.0,2829.0,1608.6666666666667,1070.5047096268813,620.8787878787879,0.5524427741706169,5.840641657373398,18.520259177452136
Gujarat,Morbi,2025,11,622,2025-11-01,343.0,828.0,1333.3333333333333,1317.789942795639,1424.969696969697,0.43650051037737314,6.434546518787453,24.939927826679853
Gujarat,Morbi,2025,12,394,2025-12-01,622.0,343.0,597.6666666666666,243.41391359849038,919.8181818181819,0.4283455228301332,5.978885764901122,19.849433241279208
Gujarat,Narmada,2025,10,158,2025-10-01,506.0,506.0,506.0,0.0,620.8787878787879,0.25447801259171277,5.0689042022202315,12.569805089976535
Gujarat,Narmada,2025,11,313,2025-11-01,158.0,506.0,332.0,246.07315985291854,1424.969696969697,0.21965379380726335,5.749392985908253,17.69180601295413
Gujarat,Narmada,2025,12,259,2025-12-01,313.0,158.0,325.6666666666667,174.34544253674466,919.8181818181819,0.2815773868350368,5.560681631015528,16.09347693943108
Gujarat,Navsari,2025,5,158,2025-05-01,176.0,176.0,176.0,0.0,621.4782608695652,0.2542325451234191,5.0689042022202315,12.569805089976535
Gujarat,Navsari,2025,7,257,2025-07-01,158.0,176.0,167.0,12.727922061357855,2097.689655172414,0.12251573981221453,5.552959584921617,16.0312195418814
Gujarat,Navsari,2025,9,801,2025-09-01,257.0,158.0,197.0,52.73518749374084,1833.6666666666667,0.4368296673329739,6.687108607866515,28.30194339616981
Gujarat,Navsari,2025,10,248,2025-10-01,801.0,257.0,405.3333333333333,346.21428817039504,620.8787878787879,0.3994338425490175,5.517452896464707,15.748015748023622
Gujarat,Navsari,2025,11,744,2025-11-01,248.0,801.0,435.3333333333333,316.7085937156321,1424.969696969697,0.5221163661105557,6.61338421837956,27.27636339397171
Gujarat,Navsari,2025,12,322,2025-12-01,744.0,248.0,597.6666666666666,304.1584017141945,919.8181818181819,0.35006918363274847,5.777652323222656,17.944358444926362
Gujarat,Panch Mahals,2025,5,455,2025-05-01,902.0,902.0,902.0,0.0,621.4782608695652,0.7321253672857955,6.1224928095143865,21.330729007701542
Gujarat,Panch Mahals,2025,7,1323,2025-07-01,455.0,902.0,678.5,316.07673119038674,2097.689655172414,0.6306938668154078,7.188412736496954,36.373066958946424
Gujarat,Panch Mahals,2025,9,1896,2025-09-01,1323.0,455.0,893.3333333333334,434.0648953017663,1833.6666666666667,1.0339938193050169,7.5480289699350145,43.54308211415448
Gujarat,Panch Mahals,2025,10,752,2025-10-01,1896.0,1323.0,1224.6666666666667,725.5152192292959,620.8787878787879,1.2111864903099239,6.6240652277998935,27.422618401604176
Gujarat,Panch Mahals,2025,11,1386,2025-11-01,752.0,1896.0,1323.6666666666667,572.0002913752171,1424.969696969697,0.9726522626736964,7.234898420314831,37.22902093797257
Gujarat,Panch Mahals,2025,12,808,2025-12-01,1386.0,752.0,1344.6666666666667,573.1189521672907,919.8181818181819,0.8784344732150956,6.695798917058491,28.42534080710379
Gujarat,Patan,2025,4,1198,2025-04-01,190.0,190.0,190.0,0.0,870.1875,1.3767147884779123,7.089243155027514,34.61213659975356
Gujarat,Patan,2025,5,303,2025-05-01,1198.0,190.0,694.0,712.7636354360399,621.4782608695652,0.4875472226101012,5.717027701406222,17.406895185529212
Gujarat,Patan,2025,6,298,2025-06-01,303.0,1198.0,563.6666666666666,552.2466236504605,764.0,0.39005235602043187,5.700443573390687,17.26267650163207
Gujarat,Patan,2025,7,3151,2025-07-01,298.0,303.0,599.6666666666666,518.1778973801694,2097.689655172414,1.5021287787871127,8.05579245097777,56.133768802744754
Gujarat,Patan,2025,9,1651,2025-09-01,3151.0,298.0,1250.6666666666667,1645.7388411693191,1833.6666666666667,0.9003817487724594,7.409741954080923,40.63249930782009
Gujarat,Patan,2025,10,429,2025-10-01,1651.0,3151.0,1700.0,1427.1310381320982,620.8787878787879,0.6909561227964859,6.063785208687608,20.71231517720798
Gujarat,Patan,2025,11,1070,2025-11-01,429.0,1651.0,1743.6666666666667,1363.3639768357289,1424.969696969697,0.750893160938568,6.976348070447749,32.71085446759225
Gujarat,Patan,2025,12,576,2025-12-01,1070.0,429.0,1050.0,611.2454498808153,919.8181818181819,0.626210713579078,6.3578422665081,24.0
Gujarat,Porbandar,2025,6,277,2025-06-01,349.0,349.0,349.0,0.0,764.0,0.3625654450257035,5.627621113690637,16.64331697709324
Gujarat,Porbandar,2025,7,595,2025-07-01,277.0,349.0,313.0,50.91168824543142,2097.689655172414,0.2836453898376173,6.39024066706535,24.392621835300936
Gujarat,Porbandar,2025,9,497,2025-09-01,595.0,277.0,407.0,166.74531477675768,1833.6666666666667,0.27104162879461674,6.210600077024653,22.293496809607955
Gujarat,Porbandar,2025,10,186,2025-10-01,497.0,595.0,456.3333333333333,162.85371759138118,620.8787878787879,0.2995753819117631,5.231108616854587,13.638181696985855
Gujarat,Porbandar,2025,11,342,2025-11-01,186.0,497.0,426.0,213.54390649231834,1424.969696969697,0.2400051037766264,5.8377304471659395,18.49324200890693
Gujarat,Porbandar,2025,12,242,2025-12-01,342.0,186.0,341.6666666666667,155.50026795260942,919.8181818181819,0.2630954734134321,5.493061443340548,15.556349186104045
Gujarat,Rajkot,2025,5,1908,2025-05-01,1967.0,1967.0,1967.0,0.0,621.4782608695652,3.0700993423764786,7.554334823725748,43.68065933568311
Gujarat,Rajkot,2025,6,324,2025-06-01,1908.0,1967.0,1937.5,41.71930009000631,764.0,0.4240837696329528,5.783825182329737,18.0
Gujarat,Rajkot,2025,7,4204,2025-07-01,324.0,1908.0,1399.6666666666667,932.021637803186,2097.689655172414,2.00410961155856,8.344029572407049,64.8382603097893
Gujarat,Rajkot,2025,9,2926,2025-09-01,4204.0,324.0,2145.3333333333335,1950.8575891984874,1833.6666666666667,1.5957098709316875,7.9817332866918855,54.092513345194085
Gujarat,Rajkot,2025,10,1214,2025-10-01,2926.0,4204.0,2484.6666666666665,1977.2914133564973,620.8787878787879,1.9552930840907548,7.102499355774649,34.84250278036869
Gujarat,Rajkot,2025,11,2696,2025-11-01,1214.0,2926.0,2781.3333333333335,1500.2404251763564,1424.969696969697,1.891970057841476,7.89989532313973,51.92301994298868
Gujarat,Rajkot,2025,12,1538,2025-12-01,2696.0,1214.0,2278.6666666666665,929.1723916116616,919.8181818181819,1.6720695789663576,7.338888133838879,39.21734310225516
Gujarat,Sabarkantha,2025,5,142,2025-05-01,696.0,696.0,696.0,0.0,621.4782608695652,0.2284874772628197,4.962844630259907,11.916375287812984
Gujarat,Sabarkantha,2025,7,2277,2025-07-01,142.0,696.0,419.0,391.7371567773473,2097.689655172414,1.0854799204374026,7.731053144007127,47.7179211617606
Gujarat,Sabarkantha,2025,9,1901,2025-09-01,2277.0,142.0,1038.3333333333333,1107.90357582839,1833.6666666666667,1.0367205962546608,7.550661243105336,43.60045871318328
Gujarat,Sabarkantha,2025,10,517,2025-10-01,1901.0,2277.0,1440.0,1139.7135605054455,620.8787878787879,0.8326907120880727,6.249975242259483,22.737634001804146
Gujarat,Sabarkantha,2025,11,1020,2025-11-01,517.0,1901.0,1565.0,926.8613704324933,1424.969696969697,0.7158046954741489,6.928537818164665,31.937438845342623
Gujarat,Sabarkantha,2025,12,864,2025-12-01,1020.0,517.0,1146.0,700.5504978229623,919.8181818181819,0.9393160703686171,6.762729506931879,29.393876913398138
Gujarat,Surat,2025,5,1986,2025-05-01,4188.0,4188.0,4188.0,0.0,621.4782608695652,3.195606548196901,7.594381242551817,44.56455991031439
Gujarat,Surat,2025,7,4356,2025-07-01,1986.0,4188.0,3087.0,1557.0491321727777,2097.689655172414,2.0765702825759007,8.379539026117442,66.0
Gujarat,Surat,2025,9,5279,2025-09-01,4356.0,1986.0,3510.0,1322.4931001710368,1833.6666666666667,2.878931103434169,8.571681376700306,72.65672714897086
Gujarat,Surat,2025,10,1775,2025-10-01,5279.0,4356.0,3873.6666666666665,1698.6601582816186,620.8787878787879,2.858851090824621,7.4821189235521155,42.13074886588179
Gujarat,Surat,2025,11,4783,2025-11-01,1775.0,5279.0,3803.3333333333335,1816.200521234738,1424.969696969697,3.3565626063263276,8.473032295630468,69.15923654870693
Gujarat,Surat,2025,12,2580,2025-12-01,4783.0,1775.0,3945.6666666666665,1896.1406417598178,919.8181818181819,2.8049021545729538,7.855932199718614,50.79370039680118
Gujarat,Surendranagar,2025,7,1753,2025-07-01,686.0,686.0,686.0,0.0,2097.689655172414,0.835681291403938,7.469654172932128,41.86884283091664
Gujarat,Surendranagar,2025,9,2504,2025-09-01,1753.0,686.0,1219.5,754.4829355260462,1833.6666666666667,1.365569896381731,7.826044013518965,50.039984012787215
Gujarat,Surendranagar,2025,10,762,2025-10-01,2504.0,1753.0,1647.6666666666667,913.5657246927192,620.8787878787879,1.2272926936385133,6.637258031284457,27.60434748368452
Gujarat,Surendranagar,2025,11,1377,2025-11-01,762.0,2504.0,1673.0,873.751108726049,1424.969696969697,0.9663363388901011,7.228388451573604,37.107950630558946
Gujarat,Surendranagar,2025,12,1038,2025-12-01,1377.0,762.0,1547.6666666666667,883.4513757606206,919.8181818181819,1.1284838900956302,6.946013991099227,32.218007387174026
Gujarat,Tapi,2025,9,1041,2025-09-01,93.0,93.0,93.0,0.0,1833.6666666666667,0.5677149609158875,6.948897222313312,32.264531609803356
Gujarat,Tapi,2025,10,248,2025-10-01,1041.0,93.0,567.0,670.337228564847,620.8787878787879,0.3994338425490175,5.517452896464707,15.748015748023622
Gujarat,Tapi,2025,11,540,2025-11-01,248.0,1041.0,460.6666666666667,508.5236802090276,1424.969696969697,0.3789554270157259,6.293419278846481,23.2379000772445
Gujarat,Tapi,2025,12,255,2025-12-01,540.0,248.0,609.6666666666666,401.06400154256346,919.8181818181819,0.277228701324071,5.545177444479562,15.968719422671311
Gujarat,The Dangs,2025,5,261,2025-05-01,120.0,120.0,120.0,0.0,621.4782608695652,0.41996641947602775,5.568344503761097,16.15549442140351
Gujarat,The Dangs,2025,9,437,2025-09-01,261.0,120.0,190.5,99.7020561473032,1833.6666666666667,0.23832030539888838,6.082218910376446,20.904544960366874
Gujarat,The Dangs,2025,10,163,2025-10-01,437.0,261.0,272.6666666666667,158.82170296698538,620.8787878787879,0.26253111425600745,5.099866427824199,12.767145334803704
Gujarat,The Dangs,2025,11,228,2025-11-01,163.0,437.0,287.0,138.8380351344688,1424.969696969697,0.16000340251775094,5.43372200355424,15.0996688705415
Gujarat,The Dangs,2025,12,113,2025-12-01,228.0,163.0,276.0,143.16773379501402,919.8181818181819,0.1228503656847844,4.736198448394496,10.63014581273465
Gujarat,Vadodara,2025,4,1184,2025-04-01,89.0,89.0,89.0,0.0,870.1875,1.3606263018012088,7.077498053569231,34.40930106817051
Gujarat,Vadodara,2025,5,246,2025-05-01,1184.0,89.0,636.5,774.2819253992695,621.4782608695652,0.3958304183567158,5.5093883366279774,15.684387141358123
