state,district,year,month,enrollment,date,lag_1,lag_2,rolling_mean_3,rolling_std_3,state_avg,district_state_ratio,target_log
Bihar,Purnia,2025,9,5471,2025-09-01,1924.0,1418.0,1385.3333333333333,555.7205532759549,3681.0,1.48628090192842,8.607399459302387
Bihar,Purnia,2025,10,4290,2025-10-01,5471.0,1924.0,2937.6666666666665,2208.4705869296363,2460.846153846154,1.7433028039128924,8.364275084991524
Bihar,Purnia,2025,11,2686,2025-11-01,4290.0,5471.0,3895.0,1806.1896356695215,2518.3333333333335,1.066578424883759,7.8961806086154915
Bihar,Purnia,2025,12,3234,2025-12-01,2686.0,4290.0,4149.0,1397.8436965555195,2227.74358974359,1.4516931009868945,8.081784206935001
Bihar,Rohtas,2025,9,2658,2025-09-01,,,,0.0,3681.0,0.722086389567856,7.88570539124302
Bihar,Rohtas,2025,10,1394,2025-10-01,2658.0,2658.0,2658.0,0.0,2460.846153846154,0.566471820199201,7.240649694255466
Bihar,Rohtas,2025,11,1887,2025-11-01,1394.0,2658.0,2026.0,893.7829714197961,2518.3333333333335,0.7493050959626408,7.543273346705446
Bihar,Rohtas,2025,12,1734,2025-12-01,1887.0,1394.0,1979.6666666666667,637.0748255372624,2227.74358974359,0.7783660597128248,7.45876269238096
Bihar,Saharsa,2025,5,642,2025-05-01,,,,0.0,2110.0666666666666,0.3042557897063422,6.466144724237619
Bihar,Saharsa,2025,6,826,2025-06-01,642.0,642.0,642.0,0.0,2108.4545454545455,0.3917561333159009,6.717804695023691
Bihar,Saharsa,2025,7,1238,2025-07-01,826.0,642.0,734.0,130.10764773832474,2370.96,0.5221513648477738,7.122059881629142
Bihar,Saharsa,2025,9,3524,2025-09-01,1238.0,826.0,902.0,305.1819129633996,3681.0,0.9573485465903403,8.16763571524637
Bihar,Saharsa,2025,10,2152,2025-10-01,3524.0,1238.0,1862.6666666666667,1453.4295075212053,2460.846153846154,0.8744959519861408,7.674617497364363
Bihar,Saharsa,2025,11,2211,2025-11-01,2152.0,3524.0,2304.6666666666665,1150.621281453343,2518.3333333333335,0.8779616148242708,7.701652362642226
Bihar,Saharsa,2025,12,1997,2025-12-01,2211.0,2152.0,2629.0,775.6539176720506,2227.74358974359,0.8964227342828783,7.599901959208498
Bihar,Samastipur,2025,7,1014,2025-07-01,,,,0.0,2370.96,0.4276748658769327,6.922643891475888
Bihar,Samastipur,2025,9,5529,2025-09-01,1014.0,1014.0,1014.0,0.0,3681.0,1.502037489812143,8.61794309451638
Bihar,Samastipur,2025,10,3636,2025-10-01,5529.0,1014.0,3271.5,3192.5871170572623,2460.846153846154,1.4775405582814165,8.19891444498699
Bihar,Samastipur,2025,11,4352,2025-11-01,3636.0,5529.0,3393.0,2267.2875865227156,2518.3333333333335,1.7281270681660907,8.378620541552298
Bihar,Samastipur,2025,12,4047,2025-12-01,4352.0,3636.0,4505.666666666667,955.8097788437474,2227.74358974359,1.8166363573574404,8.305978210967302
Bihar,Saran,2025,4,327,2025-04-01,,,,0.0,1962.8,0.16659873649879428,5.793013608384144
Bihar,Saran,2025,6,1111,2025-06-01,327.0,327.0,327.0,0.0,2108.4545454545455,0.5269262277408788,7.013915474810528
Bihar,Saran,2025,7,2531,2025-07-01,1111.0,327.0,719.0,554.3717164502533,2370.96,1.0675000843535667,7.836764783264067
Bihar,Saran,2025,9,6369,2025-09-01,2531.0,1111.0,1323.0,1117.189330418081,3681.0,1.7302363488177859,8.759354748566208
Bihar,Saran,2025,10,4734,2025-10-01,6369.0,2531.0,3337.0,2720.086028051319,2460.846153846154,1.9237285486535274,8.462737005620179
Bihar,Saran,2025,11,4521,2025-11-01,4734.0,6369.0,4544.666666666667,1925.992298357741,2518.3333333333335,1.7952349437451507,8.416709652837914
Bihar,Saran,2025,12,4065,2025-12-01,4521.0,4734.0,5208.0,1011.0801155200312,2227.74358974359,1.8247162818527294,8.310414994188292
Bihar,Sheikhpura,2025,9,1238,2025-09-01,,,,0.0,3681.0,0.33632165172498335,7.122059881629142
Bihar,Sheikhpura,2025,10,710,2025-10-01,1238.0,1238.0,1238.0,0.0,2460.846153846154,0.2885186458690335,6.566672429803241
Bihar,Sheikhpura,2025,11,624,2025-11-01,710.0,1238.0,974.0,373.3523804664971,2518.3333333333335,0.24778292521499093,6.437751649736401
Bihar,Sheikhpura,2025,12,501,2025-12-01,624.0,710.0,857.3333333333334,332.4595213455818,2227.74358974359,0.22489123178553933,6.218600119691729
Bihar,Sheohar,2025,9,836,2025-09-01,,,,0.0,3681.0,0.22711219777228278,6.729824070489475
Bihar,Sheohar,2025,10,591,2025-10-01,836.0,836.0,836.0,0.0,2460.846153846154,0.24016129536422362,6.3835066348840055
Bihar,Sheohar,2025,11,716,2025-11-01,591.0,836.0,713.5,173.24116139070415,2518.3333333333335,0.284315023163355,6.57507584059962
Bihar,Sheohar,2025,12,887,2025-12-01,716.0,591.0,714.3333333333334,122.50850310624702,2227.74358974359,0.39816072374006667,6.78897174299217
Bihar,Sitamarhi,2025,3,1335,2025-03-01,,,,0.0,336.0,3.973214285702461,7.197435354096591
Bihar,Sitamarhi,2025,4,4564,2025-04-01,1335.0,1335.0,1335.0,0.0,1962.8,2.3252496433654346,8.426173793029069
Bihar,Sitamarhi,2025,5,5696,2025-05-01,4564.0,1335.0,2949.5,2283.247796451362,2110.0666666666666,2.6994407759615657,8.647694999480395
Bihar,Sitamarhi,2025,6,6476,2025-06-01,5696.0,4564.0,3865.0,2262.9695092952534,2108.4545454545455,3.0714439701619547,8.776012719182917
Bihar,Sitamarhi,2025,7,9117,2025-07-01,6476.0,5696.0,5578.666666666667,961.3851118741818,2370.96,3.845277862130173,9.118005760773388
Bihar,Sitamarhi,2025,9,4601,2025-09-01,9117.0,6476.0,7096.333333333333,1792.8804570671557,3681.0,1.2499320836725754,8.434246270595311
Bihar,Sitamarhi,2025,10,3038,2025-10-01,4601.0,9117.0,6731.333333333333,2268.8015191579307,2460.846153846154,1.2345347128874982,8.019283792916793
Bihar,Sitamarhi,2025,11,3629,2025-11-01,3038.0,4601.0,5585.333333333333,3156.777523572628,2518.3333333333335,1.4410324288544907,8.196987927258897
Bihar,Sitamarhi,2025,12,3196,2025-12-01,3629.0,3038.0,3756.0,789.2014951835811,2227.74358974359,1.4346354826079515,8.069968149059841
Bihar,Siwan,2025,5,665,2025-05-01,,,,0.0,2110.0666666666666,0.31515591924410835,6.501289670540389
Bihar,Siwan,2025,6,504,2025-06-01,665.0,665.0,665.0,0.0,2108.4545454545455,0.23903764066732938,6.22455842927536
Bihar,Siwan,2025,7,618,2025-07-01,504.0,665.0,584.5,113.84419177103415,2370.96,0.26065391233919566,6.428105272684596
Bihar,Siwan,2025,9,4297,2025-09-01,618.0,504.0,595.6666666666666,82.79090127141589,3681.0,1.1673458299372,8.365905077202456
Bihar,Siwan,2025,10,3108,2025-10-01,4297.0,618.0,1806.3333333333333,2157.7336103730077,2460.846153846154,1.262980213184445,8.042056410058754
Bihar,Siwan,2025,11,3406,2025-11-01,3108.0,4297.0,2674.3333333333335,1877.4478243970814,2518.3333333333335,1.3524818001318255,8.133587417660966
Bihar,Siwan,2025,12,2276,2025-12-01,3406.0,3108.0,3603.6666666666665,618.6552621075281,2227.74358974359,1.0216615639598554,7.7306140660637395
Bihar,Supaul,2025,9,2634,2025-09-01,,,,0.0,3681.0,0.7155664221676947,7.876638460975463
Bihar,Supaul,2025,10,2905,2025-10-01,2634.0,2634.0,2634.0,0.0,2460.846153846154,1.1804882623232988,7.974532844130228
Bihar,Supaul,2025,11,2470,2025-11-01,2905.0,2634.0,2769.5,191.6259377015544,2518.3333333333335,0.9808074123093391,7.81237820598861
Bihar,Supaul,2025,12,2027,2025-12-01,2470.0,2905.0,2669.6666666666665,219.68234643078017,2227.74358974359,0.9098892751083597,7.614805364711073
Bihar,Vaishali,2025,4,497,2025-04-01,,,,0.0,1962.8,0.2532097004278311,6.210600077024653
Bihar,Vaishali,2025,9,5984,2025-09-01,497.0,497.0,497.0,0.0,3681.0,1.6256452051068662,8.697011617992073
Bihar,Vaishali,2025,10,3973,2025-10-01,5984.0,497.0,3240.5,3879.894908370586,2460.846153846154,1.6144853239967183,8.287528423111763
Bihar,Vaishali,2025,11,3837,2025-11-01,3973.0,5984.0,3484.6666666666665,2775.904237061022,2518.3333333333335,1.5236267372594876,8.252706676567644
Bihar,Vaishali,2025,12,3157,2025-12-01,3837.0,3973.0,4598.0,1202.2358337697308,2227.74358974359,1.4171289795348256,8.057694194815587
Chandigarh,Chandigarh,2025,4,117,2025-04-01,,,,0.0,117.0,0.999999999991453,4.770684624465665
Chandigarh,Chandigarh,2025,9,855,2025-09-01,117.0,117.0,117.0,0.0,855.0,0.9999999999988304,6.752270376141742
Chandigarh,Chandigarh,2025,10,465,2025-10-01,855.0,117.0,486.0,521.8448045156721,465.0,0.9999999999978495,6.144185634125646
Chandigarh,Chandigarh,2025,11,657,2025-11-01,465.0,855.0,479.0,369.1991332600877,657.0,0.999999999998478,6.489204931325317
Chandigarh,Chandigarh,2025,12,523,2025-12-01,657.0,465.0,659.0,195.00769215597626,523.0,0.999999999998088,6.261491684321042
Chhattisgarh,Balod,2025,9,533,2025-09-01,,,,0.0,800.0555555555555,0.6662037358508442,6.280395838960195
Chhattisgarh,Balod,2025,10,302,2025-10-01,533.0,533.0,533.0,0.0,456.1666666666667,0.6620387285334409,5.713732805509369
Chhattisgarh,Balod,2025,11,423,2025-11-01,302.0,533.0,417.5,163.3416664540925,668.5833333333334,0.6326810420032914,6.049733455231958
Chhattisgarh,Balod,2025,12,338,2025-12-01,423.0,302.0,419.3333333333333,115.54364254831737,506.0,0.667984189722,5.82600010738045
Chhattisgarh,Baloda Bazar,2025,5,544,2025-05-01,,,,0.0,468.6666666666667,1.1607396870529998,6.300785794663244
Chhattisgarh,Baloda Bazar,2025,9,1409,2025-09-01,544.0,544.0,544.0,0.0,800.0555555555555,1.7611276994631138,7.251344983372214
Chhattisgarh,Baloda Bazar,2025,10,808,2025-10-01,1409.0,544.0,976.5,611.6473657263637,456.1666666666667,1.7712824260100009,6.695798917058491
Chhattisgarh,Baloda Bazar,2025,11,1171,2025-11-01,808.0,1409.0,920.3333333333334,443.3061395168505,668.5833333333334,1.751464539446464,7.066466970136958
Chhattisgarh,Baloda Bazar,2025,12,773,2025-12-01,1171.0,808.0,1129.3333333333333,302.6587737590525,506.0,1.5276679841867042,6.651571873589727
Chhattisgarh,Balrampur (Cg),2025,7,1988,2025-07-01,,,,0.0,1083.857142857143,1.8341900619463767,7.5953872788539725
Chhattisgarh,Balrampur (Cg),2025,9,1679,2025-09-01,1988.0,1988.0,1988.0,0.0,800.0555555555555,2.098604263590183,7.426549072397305
Chhattisgarh,Balrampur (Cg),2025,10,727,2025-10-01,1679.0,1988.0,1833.5,218.4959953866432,456.1666666666667,1.5937157471649388,6.590301048196686
Chhattisgarh,Balrampur (Cg),2025,11,975,2025-11-01,727.0,1679.0,1464.6666666666667,657.2551508610134,668.5833333333334,1.4583073663196435,6.883462586413092
Chhattisgarh,Balrampur (Cg),2025,12,647,2025-12-01,975.0,727.0,1127.0,493.86637868962094,506.0,1.2786561264796865,6.473890696352274
Chhattisgarh,Bastar,2025,9,1522,2025-09-01,,,,0.0,800.0555555555555,1.9023678911162947,7.328437352895162
Chhattisgarh,Bastar,2025,10,882,2025-10-01,1522.0,1522.0,1522.0,0.0,456.1666666666667,1.933503836312897,6.78332520060396
Chhattisgarh,Bastar,2025,11,1728,2025-11-01,882.0,1522.0,1202.0,452.54833995939043,668.5833333333334,2.584569363077276,7.455298485683291
Chhattisgarh,Bastar,2025,12,2369,2025-12-01,1728.0,882.0,1377.3333333333333,441.1636128845322,506.0,4.6818181818089295,7.7706452341291765
Chhattisgarh,Bemetara,2025,9,744,2025-09-01,,,,0.0,800.0555555555555,0.9299354211501466,6.61338421837956
Chhattisgarh,Bemetara,2025,10,503,2025-10-01,744.0,744.0,744.0,0.0,456.1666666666667,1.1026671538156316,6.222576268071369
Chhattisgarh,Bemetara,2025,11,859,2025-11-01,503.0,744.0,623.5,170.41273426595797,668.5833333333334,1.2848061822241783,6.756932389247553
Chhattisgarh,Bemetara,2025,12,571,2025-12-01,859.0,503.0,702.0,181.67828709011982,506.0,1.1284584980214853,6.349138991379798
Chhattisgarh,Bijapur,2025,3,160,2025-03-01,,,,0.0,130.0,1.2307692307597635,5.081404364984463
Chhattisgarh,Bijapur,2025,4,658,2025-04-01,160.0,160.0,160.0,0.0,436.25,1.5083094555839351,6.490723534502507
Chhattisgarh,Bijapur,2025,5,610,2025-05-01,658.0,160.0,409.0,352.13917703090067,468.6666666666667,1.301564722614577,6.415096959171596
Chhattisgarh,Bijapur,2025,6,632,2025-06-01,610.0,658.0,476.0,274.7143971472919,631.5,1.0007917656357865,6.450470422144176
Chhattisgarh,Bijapur,2025,7,1391,2025-07-01,632.0,610.0,633.3333333333334,24.027761721253466,1083.857142857143,1.2833794648729426,7.238496840894365
Chhattisgarh,Bijapur,2025,9,810,2025-09-01,1391.0,632.0,877.6666666666666,444.69577615863784,800.0555555555555,1.012429692381208,6.698268054115413
Chhattisgarh,Bijapur,2025,10,492,2025-10-01,810.0,1391.0,944.3333333333334,396.93114432270653,456.1666666666667,1.0785531603922283,6.20050917404269
Chhattisgarh,Bijapur,2025,11,803,2025-11-01,492.0,810.0,897.6666666666666,455.8665740469828,668.5833333333334,1.2010469899022296,6.6895992691789665
Chhattisgarh,Bijapur,2025,12,1060,2025-12-01,803.0,492.0,701.6666666666666,181.61038883646842,506.0,2.0948616600749115,6.966967138613983
Chhattisgarh,Bilaspur (Cg),2025,7,1476,2025-07-01,,,,0.0,1083.857142857143,1.3618030842217566,7.29776828253138
Chhattisgarh,Bilaspur (Cg),2025,9,2578,2025-09-01,1476.0,1476.0,1476.0,0.0,800.0555555555555,3.222276230813277,7.8551570058813445
Chhattisgarh,Bilaspur (Cg),2025,10,1655,2025-10-01,2578.0,1476.0,2027.0,779.2316728675754,456.1666666666667,3.6280599196120686,7.412160334945205
Chhattisgarh,Bilaspur (Cg),2025,11,1831,2025-11-01,1655.0,2578.0,1903.0,591.3788971547767,668.5833333333334,2.738626448955146,7.513163545234075
Chhattisgarh,Bilaspur (Cg),2025,12,1168,2025-12-01,1831.0,1655.0,2021.3333333333333,490.0533984509579,506.0,2.3083003952523553,7.063903961472068
Chhattisgarh,Dakshin Bastar Dantewada,2025,9,137,2025-09-01,,,,0.0,800.0555555555555,0.17123810846447593,4.927253685157205
Chhattisgarh,Dakshin Bastar Dantewada,2025,10,117,2025-10-01,137.0,137.0,137.0,0.0,456.1666666666667,0.2564852027762006,4.770684624465665
Chhattisgarh,Dakshin Bastar Dantewada,2025,11,581,2025-11-01,117.0,137.0,127.0,14.142135623730951,668.5833333333334,0.8690016203402183,6.366470447731438
Chhattisgarh,Dakshin Bastar Dantewada,2025,12,337,2025-12-01,581.0,117.0,278.3333333333333,262.3077073464166,506.0,0.6660079051370237,5.823045895483019
Chhattisgarh,Dantewada,2025,9,78,2025-09-01,,,,0.0,800.0555555555555,0.09749322963670892,4.3694478524670215
Chhattisgarh,Dantewada,2025,10,45,2025-10-01,78.0,78.0,78.0,0.0,456.1666666666667,0.09864815491392331,3.828641396489095
Chhattisgarh,Dantewada,2025,11,419,2025-11-01,45.0,78.0,61.5,23.33452377915607,668.5833333333334,0.6266982425517237,6.040254711277414
Chhattisgarh,Dantewada,2025,12,154,2025-12-01,419.0,45.0,180.66666666666666,207.06118258460066,506.0,0.3043478260863551,5.043425116919247
Chhattisgarh,Dhamtari,2025,9,642,2025-09-01,,,,0.0,800.0555555555555,0.8024442747021426,6.466144724237619
Chhattisgarh,Dhamtari,2025,10,357,2025-10-01,642.0,642.0,642.0,0.0,456.1666666666667,0.7826086956504583,5.8805329864007
Chhattisgarh,Dhamtari,2025,11,574,2025-11-01,357.0,642.0,499.5,201.52543263816605,668.5833333333334,0.8585317212999748,6.354370040797351
Chhattisgarh,Dhamtari,2025,12,347,2025-12-01,574.0,357.0,524.3333333333334,148.85003639009744,506.0,0.6857707509867871,5.8522024797744745
Chhattisgarh,Durg,2025,4,384,2025-04-01,,,,0.0,436.25,0.8802292263590138,5.953243334287785
Chhattisgarh,Durg,2025,7,495,2025-07-01,384.0,384.0,384.0,0.0,1083.857142857143,0.4567022538548574,6.206575926724928
Chhattisgarh,Durg,2025,9,1120,2025-09-01,495.0,384.0,439.5,78.48885271170677,800.0555555555555,1.3999027845271024,7.02197642307216
Chhattisgarh,Durg,2025,10,399,2025-10-01,1120.0,495.0,666.3333333333334,396.7875166047104,456.1666666666667,0.8746803069034533,5.991464547107982
Chhattisgarh,Durg,2025,11,837,2025-11-01,399.0,1120.0,671.3333333333334,391.5103234058245,668.5833333333334,1.2519007852405555,6.731018100482083
Chhattisgarh,Durg,2025,12,678,2025-12-01,837.0,399.0,785.3333333333334,363.266201749259,506.0,1.3399209486139527,6.520621127558696
Chhattisgarh,Gariyaband,2025,9,523,2025-09-01,,,,0.0,800.0555555555555,0.653704603846138,6.261491684321042
Chhattisgarh,Gariyaband,2025,10,270,2025-10-01,523.0,523.0,523.0,0.0,456.1666666666667,0.5918889294835399,5.602118820879701
Chhattisgarh,Gariyaband,2025,11,416,2025-11-01,270.0,523.0,396.5,178.89801564019652,668.5833333333334,0.6222111429630479,6.0330862217988015
Chhattisgarh,Gariyaband,2025,12,277,2025-12-01,416.0,270.0,403.0,127.0,506.0,0.5474308300384438,5.627621113690637
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,6,631,2025-06-01,,,,0.0,631.5,0.9992082343610464,6.448889394146858
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,7,352,2025-07-01,631.0,631.0,631.0,0.0,1083.857142857143,0.32476604718567637,5.8664680569332965
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,9,49,2025-09-01,352.0,631.0,491.5,197.28279195104676,800.0555555555555,0.061245746823060734,3.912023005428146
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,10,34,2025-10-01,49.0,352.0,344.0,291.0824625428334,456.1666666666667,0.07453416149051983,3.5553480614894135
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,11,29,2025-11-01,34.0,49.0,145.0,179.42407865166817,668.5833333333334,0.04337529602386632,3.4011973816621555
Chhattisgarh,Gaurela-Pendra-Marwahi,2025,12,20,2025-12-01,29.0,34.0,37.333333333333336,10.408329997330664,506.0,0.03952569169952663,3.044522437723423
Chhattisgarh,Janjgir-Champa,2025,9,1624,2025-09-01,,,,0.0,800.0555555555555,2.0298590375642984,7.393263094763838
Chhattisgarh,Janjgir-Champa,2025,10,897,2025-10-01,1624.0,1624.0,1624.0,0.0,456.1666666666667,1.966386554617538,6.8001700683022
Chhattisgarh,Janjgir-Champa,2025,11,1176,2025-11-01,897.0,1624.0,1260.5,514.06662992262,668.5833333333334,1.758943038760924,7.0707241072602764
Chhattisgarh,Janjgir-Champa,2025,12,832,2025-12-01,1176.0,897.0,1232.3333333333333,366.75923074045915,506.0,1.6442687747003077,6.725033642166843
Chhattisgarh,Jashpur,2025,9,677,2025-09-01,,,,0.0,800.0555555555555,0.8461912367186146,6.519147287940395
Chhattisgarh,Jashpur,2025,10,408,2025-10-01,677.0,677.0,677.0,0.0,456.1666666666667,0.894409937886238,6.013715156042802
Chhattisgarh,Jashpur,2025,11,743,2025-11-01,408.0,677.0,542.5,190.21172413918129,668.5833333333334,1.1113049981287129,6.612041034833092
Chhattisgarh,Jashpur,2025,12,558,2025-12-01,743.0,408.0,609.3333333333334,177.45515865517498,506.0,1.102766798416793,6.326149473155099
Chhattisgarh,Kabeerdham,2025,9,301,2025-09-01,,,,0.0,800.0555555555555,0.3762238733416588,5.71042701737487
Chhattisgarh,Kabeerdham,2025,10,177,2025-10-01,301.0,301.0,301.0,0.0,456.1666666666667,0.388016075994765,5.181783550292085
Chhattisgarh,Kabeerdham,2025,11,243,2025-11-01,177.0,301.0,239.0,87.68124086713189,668.5833333333334,0.3634550666827419,5.497168225293202
Chhattisgarh,Kabeerdham,2025,12,196,2025-12-01,243.0,177.0,240.33333333333334,62.04299584427991,506.0,0.38735177865536097,5.2832037287379885
Chhattisgarh,Kanker,2025,9,566,2025-09-01,,,,0.0,800.0555555555555,0.707450871466375,6.340359303727752
Chhattisgarh,Kanker,2025,10,295,2025-10-01,566.0,566.0,566.0,0.0,456.1666666666667,0.646693459991275,5.69035945432406
Chhattisgarh,Kanker,2025,11,407,2025-11-01,295.0,566.0,430.5,191.6259377015544,668.5833333333334,0.6087498441970204,6.0112671744041615
Chhattisgarh,Kanker,2025,12,364,2025-12-01,407.0,295.0,422.6666666666667,136.1775801420092,506.0,0.7193675889313846,5.8998973535824915
Chhattisgarh,Kawardha,2025,9,659,2025-09-01,,,,0.0,800.0555555555555,0.8236927991101434,6.492239835020471
Chhattisgarh,Kawardha,2025,10,447,2025-10-01,659.0,659.0,659.0,0.0,456.1666666666667,0.979905005478305,6.104793232414985
Chhattisgarh,Kawardha,2025,11,533,2025-11-01,447.0,659.0,553.0,149.90663761154806,668.5833333333334,0.7972080269214051,6.280395838960195
Chhattisgarh,Kawardha,2025,12,389,2025-12-01,533.0,447.0,546.3333333333334,106.62707598604274,506.0,0.7687747035557929,5.966146739123692
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025,9,60,2025-09-01,,,,0.0,800.0555555555555,0.07499479202823763,4.110873864173311
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025,10,42,2025-10-01,60.0,60.0,60.0,0.0,456.1666666666667,0.0920716112529951,3.7612001156935624
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025,11,86,2025-11-01,42.0,60.0,51.0,12.727922061357855,668.5833333333334,0.12863018820870703,4.465908118654584
Chhattisgarh,Khairagarh Chhuikhadan Gandai,2025,12,45,2025-12-01,86.0,42.0,62.666666666666664,22.12088003071608,506.0,0.08893280632393492,3.828641396489095
Chhattisgarh,Kondagaon,2025,9,880,2025-09-01,,,,0.0,800.0555555555555,1.099923616414152,6.78105762593618
Chhattisgarh,Kondagaon,2025,10,563,2025-10-01,880.0,880.0,880.0,0.0,456.1666666666667,1.2341980270341961,6.335054251498059
Chhattisgarh,Kondagaon,2025,11,764,2025-11-01,563.0,880.0,721.5,224.15284963613556,668.5833333333334,1.1427146952494438,6.639875833826536
Chhattisgarh,Kondagaon,2025,12,752,2025-12-01,764.0,563.0,735.6666666666666,160.3880710443683,506.0,1.4861660079022012,6.6240652277998935
Chhattisgarh,Korba,2025,9,1250,2025-09-01,,,,0.0,800.0555555555555,1.562391500588284,7.1316985104669115
Chhattisgarh,Korba,2025,10,871,2025-10-01,1250.0,1250.0,1250.0,0.0,456.1666666666667,1.9093898428894935,6.77078942390898
Chhattisgarh,Korba,2025,11,779,2025-11-01,871.0,1250.0,1060.5,267.9934700697015,668.5833333333334,1.1651501931928228,6.659293919683638
Chhattisgarh,Korba,2025,12,565,2025-12-01,779.0,871.0,966.6666666666666,249.64841944889884,506.0,1.1166007905116273,6.338594078203183
